account_id,customer_id,account_type,balance
87249,40649,Current,43320152.38
87250,33528,Savings,524497.86
87251,94472,Current,31685280.81
87252,33159,Salary,16877031.04
87253,68865,Savings,16852271.72
87254,57333,Salary,38647674.24
87255,548,Salary,42041419.49
87256,16417,Current,48435500.26
87257,51369,Salary,40779971.19
87258,90590,Salary,33617260.56
87259,29540,Current,17630064.26
87260,46219,Savings,6243627.98
87261,56719,Savings,28203394.61
87262,74221,Salary,11583998.63
87263,22518,Current,33152057.71
87264,95409,Current,37012230.64
87265,10440,Savings,15302132.09
87266,11780,Salary,30789380.08
87267,57573,Salary,17963846.71
87268,39345,Savings,49511256.62
87269,63877,Current,32934309.4
87270,83370,Salary,32599751.79
87271,73785,Current,2873394.95
87272,10200,Current,12190046.16
87273,72978,Savings,3451215.19
87274,93562,Savings,16320873.94
87275,22668,Savings,24084525.08
87276,9876,Salary,21525615.06
87277,39259,Savings,741215.64
87278,58788,Current,45132867.66
87279,74304,Current,1842780.21
87280,22452,Current,21740157.41
87281,85514,Salary,17552544.73
87282,38698,Salary,46816446.71
87283,19463,Current,13438344.55
87284,22744,Savings,28272966.74
87285,65235,Salary,25133068.53
87286,36348,Salary,10086893.62
87287,26655,Savings,42334198.47
87288,40788,Salary,31982515.29
87289,3485,Savings,10775843.68
87290,37671,Salary,36368598.08
87291,27363,Current,19241952.49
87292,33760,Current,36004873.85
87293,93239,Salary,27313585.12
87294,8542,Savings,10025550.49
87295,57935,Salary,26702183.34
87296,91585,Salary,42304544.0
87297,87612,Current,47351838.06
87298,28776,Savings,40750500.31
87299,1210,Current,30847927.85
87300,7281,Current,37218692.55
87301,25260,Current,11571876.38
87302,31065,Salary,45963495.74
87303,40957,Savings,43204825.31
87304,8822,Current,19703445.91
87305,31920,Salary,455700.84
87306,99209,Salary,22455388.21
87307,90551,Salary,14390890.85
87308,98631,Savings,36657149.37
87309,80996,Savings,39100267.15
87310,36877,Current,12628507.69
87311,91292,Savings,10258297.15
87312,46267,Savings,6701629.25
87313,11505,Savings,36364273.86
87314,22157,Savings,48459856.2
87315,50989,Salary,17197080.62
87316,19271,Savings,2989476.97
87317,74061,Salary,35924162.24
87318,44138,Current,14545659.03
87319,37409,Salary,42131802.72
87320,99462,Savings,29530665.53
87321,59795,Current,18103296.79
87322,8968,Salary,24997288.91
87323,82275,Savings,13469414.66
87324,34612,Savings,21404468.1
87325,17043,Current,8632906.41
87326,70808,Salary,11036272.49
87327,33369,Current,42506714.4
87328,86505,Savings,49776896.91
87329,26099,Savings,33845609.95
87330,67642,Current,39879754.76
87331,52889,Current,18090811.0
87332,25574,Salary,29125828.01
87333,54226,Savings,37907082.73
87334,20035,Current,47843064.53
87335,15387,Salary,33212652.96
87336,28192,Current,599092.02
87337,62195,Current,6709358.64
87338,67799,Savings,49565650.05
87339,94869,Current,9158484.72
87340,20771,Current,11552262.49
87341,78422,Salary,29954254.63
87342,12239,Current,46990315.18
87343,22990,Current,7266474.2
87344,47513,Salary,25255901.83
87345,76075,Savings,45153190.79
87346,22768,Current,30616143.61
87347,59275,Salary,15853307.49
87348,30295,Savings,35413261.77
87349,82832,Salary,4315703.15
87350,17044,Savings,19586751.01
87351,23523,Current,48322380.25
87352,34482,Salary,27794766.33
87353,6012,Current,24892275.72
87354,46478,Savings,40619310.53
87355,45516,Current,8781647.27
87356,13621,Savings,13547010.43
87357,12866,Savings,36514706.72
87358,44857,Salary,36973667.3
87359,70050,Current,14981773.9
87360,91905,Salary,26437435.02
87361,59043,Current,10657534.44
87362,81325,Salary,18072333.08
87363,768,Salary,7979443.86
87364,75637,Current,1850034.87
87365,36332,Savings,34264665.43
87366,28047,Savings,36379356.66
87367,33181,Current,36266661.38
87368,39846,Current,26615076.78
87369,49228,Salary,19244583.24
87370,61766,Savings,5906078.84
87371,27202,Current,48343607.72
87372,61466,Savings,17602414.3
87373,77011,Savings,4915697.94
87374,95530,Current,43620843.75
87375,96038,Current,33718359.29
87376,80244,Current,9928335.08
87377,86365,Savings,44906189.21
87378,71410,Savings,43548574.27
87379,74576,Current,13964523.75
87380,2898,Salary,26968533.88
87381,89403,Savings,19946203.99
87382,78331,Salary,9859129.61
87383,64108,Savings,405172.03
87384,31901,Salary,11545187.73
87385,71689,Savings,32785161.25
87386,19263,Savings,24582446.68
87387,5708,Salary,943223.68
87388,19267,Savings,22498074.3
87389,83032,Current,9276813.37
87390,66051,Current,5144494.98
87391,48824,Savings,49498019.67
87392,47521,Savings,38148026.49
87393,2758,Savings,23599514.17
87394,25116,Current,46388981.17
87395,13267,Savings,28789870.87
87396,20736,Salary,15363366.54
87397,10417,Savings,38230465.7
87398,69619,Savings,14032838.27
87399,93199,Salary,26963981.44
87400,44997,Current,16779886.93
87401,76207,Salary,10466706.48
87402,57569,Savings,25116854.6
87403,55894,Savings,16110289.13
87404,19913,Salary,18326541.5
87405,46976,Current,18821829.67
87406,30157,Savings,49816561.86
87407,7999,Savings,16445893.6
87408,71520,Current,1685160.73
87409,27013,Savings,13101326.59
87410,49865,Salary,24040263.37
87411,59917,Salary,19408587.11
87412,19861,Current,34678610.69
87413,69330,Salary,30601728.77
87414,11334,Salary,42333506.48
87415,1213,Salary,44710809.93
87416,85867,Current,979888.38
87417,40952,Salary,16866722.97
87418,83589,Current,44554553.23
87419,19829,Savings,15199318.69
87420,92271,Current,25812331.52
87421,31074,Current,32771030.37
87422,50660,Salary,49807843.1
87423,54825,Salary,48403191.21
87424,88093,Current,7856411.83
87425,42016,Savings,23980984.25
87426,6333,Savings,38095582.95
87427,71741,Current,13973693.13
87428,87293,Current,47965435.57
87429,5277,Current,38788903.0
87430,27927,Savings,30393310.87
87431,28936,Savings,38456943.15
87432,10699,Current,16225.28
87433,74864,Savings,28138046.51
87434,57344,Savings,28930971.38
87435,27524,Salary,30614988.69
87436,37054,Savings,38853703.13
87437,79099,Savings,22276736.37
87438,62406,Savings,41915602.71
87439,68341,Current,46553451.77
87440,16488,Current,29346740.47
87441,4665,Savings,17284597.08
87442,62829,Current,2493246.76
87443,71772,Savings,4269062.41
87444,90969,Current,15690053.38
87445,23709,Current,24283424.68
87446,33843,Salary,35591191.39
87447,68460,Salary,706492.24
87448,34424,Salary,40027106.55
87449,83083,Savings,31599254.41
87450,12397,Salary,39468524.47
87451,26367,Current,24218396.41
87452,64551,Current,39666204.75
87453,82571,Savings,34814016.04
87454,97509,Savings,41453269.08
87455,62630,Salary,40555558.33
87456,16188,Salary,28443640.46
87457,58490,Current,24474952.69
87458,35118,Salary,20127421.05
87459,28804,Salary,35564205.5
87460,718,Salary,37818830.86
87461,99273,Current,30499866.62
87462,70902,Salary,5376907.02
87463,95329,Savings,48597017.87
87464,3326,Salary,25597071.6
87465,29857,Salary,24944054.85
87466,61476,Savings,43134342.88
87467,50265,Salary,21352976.36
87468,83750,Savings,2067440.44
87469,83831,Savings,30461394.12
87470,93328,Salary,4594269.37
87471,6549,Savings,37932313.26
87472,26482,Salary,15740753.31
87473,86886,Savings,38686890.88
87474,44597,Salary,4541872.3
87475,12003,Salary,12210629.64
87476,69544,Salary,36614307.89
87477,50144,Savings,17740823.93
87478,94643,Salary,15968726.67
87479,47884,Current,10007491.36
87480,79225,Savings,551457.78
87481,46637,Salary,12218779.91
87482,29144,Salary,23018822.84
87483,48727,Current,30744937.85
87484,80951,Current,24121698.26
87485,45231,Current,42861870.05
87486,84485,Savings,21642771.79
87487,95885,Savings,26045470.14
87488,35234,Current,6832296.24
87489,59151,Savings,2216490.62
87490,53330,Current,41180913.42
87491,66521,Current,44926725.06
87492,1471,Salary,7170169.26
87493,44833,Savings,7281048.81
87494,75647,Current,13389869.76
87495,80458,Savings,14098097.75
87496,12174,Savings,18881060.45
87497,89802,Salary,40678526.28
87498,94172,Current,27419426.91
87499,2945,Current,36202783.53
87500,74366,Salary,2837147.36
87501,65760,Current,42444618.01
87502,22754,Current,48732604.0
87503,75484,Savings,47544205.04
87504,10787,Savings,33764875.48
87505,80577,Salary,33562063.06
87506,33716,Salary,4217565.65
87507,53476,Salary,9155052.46
87508,59712,Savings,25499069.62
87509,81494,Salary,38200394.06
87510,34170,Savings,10260532.66
87511,55427,Savings,13112343.85
87512,41771,Savings,36284808.92
87513,65476,Savings,21653172.94
87514,12370,Savings,17122606.23
87515,61327,Salary,28093528.31
87516,63052,Salary,39250958.36
87517,51485,Salary,13855718.48
87518,75742,Salary,35539985.76
87519,88094,Current,22827140.76
87520,12731,Savings,25465311.51
87521,92672,Savings,28812030.08
87522,62061,Savings,34395575.41
87523,78948,Current,41181499.84
87524,55100,Current,24313081.07
87525,32587,Current,48695175.55
87526,70989,Salary,29848432.79
87527,38721,Salary,49990347.12
87528,31944,Salary,45718020.66
87529,29791,Savings,19689450.09
87530,70185,Savings,28352154.58
87531,85556,Savings,4733451.39
87532,21286,Current,47856325.47
87533,7812,Current,13425532.28
87534,7750,Savings,30027049.07
87535,79555,Salary,20042045.91
87536,77557,Current,5227425.06
87537,19571,Salary,10064154.08
87538,3890,Salary,526957.94
87539,15253,Current,4315608.63
87540,77526,Savings,35311460.58
87541,7892,Current,25627216.37
87542,89162,Savings,35871249.22
87543,28401,Salary,15725175.92
87544,81108,Salary,41476722.74
87545,92121,Current,35416894.64
87546,19728,Salary,36075960.75
87547,16213,Savings,35910937.76
87548,11773,Current,30793602.78
87549,70027,Current,20816804.65
87550,83376,Savings,12343281.77
87551,26619,Savings,39998719.4
87552,19011,Current,34747107.41
87553,60024,Current,16352389.16
87554,54773,Salary,41951953.85
87555,66114,Salary,7937054.26
87556,25284,Savings,47095703.94
87557,24747,Savings,36803727.63
87558,13803,Salary,26457045.9
87559,97340,Current,21434704.23
87560,27833,Savings,10671829.14
87561,55177,Current,46948483.44
87562,46031,Salary,5951600.62
87563,79897,Salary,43100165.04
87564,26536,Savings,17590040.24
87565,73388,Current,42753947.96
87566,4779,Salary,28997423.43
87567,66146,Savings,9566901.17
87568,73233,Salary,46120415.8
87569,73357,Current,6234738.5
87570,14443,Savings,41373882.06
87571,7241,Salary,990847.01
87572,19346,Current,13844191.69
87573,33522,Savings,14371779.82
87574,86712,Salary,42071383.11
87575,80250,Current,19425692.92
87576,42173,Savings,47475139.2
87577,39798,Savings,15560850.44
87578,87365,Current,42383646.76
87579,24959,Salary,4733587.34
87580,2471,Savings,30458942.76
87581,52828,Current,29214988.22
87582,29246,Current,41405017.66
87583,21991,Salary,27330871.57
87584,127,Salary,34766247.56
87585,60128,Savings,33399201.9
87586,58712,Current,30274591.04
87587,50113,Current,43918936.5
87588,21391,Savings,39153109.88
87589,34407,Current,27431786.47
87590,73339,Current,10908076.5
87591,45893,Current,42591734.47
87592,69340,Savings,3186846.34
87593,55890,Savings,10088333.63
87594,69091,Savings,40649579.68
87595,82776,Salary,39396821.16
87596,21911,Current,9076143.42
87597,19786,Current,30620477.44
87598,92825,Current,581940.61
87599,60012,Salary,8945052.52
87600,14018,Salary,10250762.04
87601,83028,Salary,10033015.7
87602,88034,Salary,32337880.64
87603,49688,Salary,49140763.6
87604,77030,Savings,23622694.69
87605,31442,Savings,47853489.49
87606,23962,Savings,30811934.5
87607,28859,Savings,4168735.48
87608,70805,Savings,38569999.8
87609,69607,Savings,41348249.83
87610,92121,Savings,27226035.14
87611,90118,Current,8860080.02
87612,96396,Savings,37672356.42
87613,78528,Savings,38425358.4
87614,30182,Current,6614247.96
87615,53287,Current,24043340.52
87616,3635,Current,39279923.68
87617,61292,Savings,36142151.79
87618,96165,Salary,8378314.29
87619,97713,Current,1126022.51
87620,3925,Savings,29236811.55
87621,97462,Current,42346866.12
87622,71635,Salary,14298528.01
87623,41859,Salary,13968373.04
87624,40306,Savings,3278213.67
87625,94965,Current,2776340.19
87626,8111,Savings,16175093.49
87627,61434,Savings,16778600.56
87628,42663,Salary,19953435.18
87629,50202,Salary,18380040.3
87630,90597,Savings,49704569.26
87631,36605,Current,11341787.86
87632,34885,Salary,24113369.6
87633,12584,Savings,46825592.84
87634,78905,Salary,10798328.85
87635,83993,Salary,26373476.69
87636,64641,Current,43597336.28
87637,12175,Salary,24107114.71
87638,69858,Savings,46306859.38
87639,66336,Salary,45655770.36
87640,76235,Savings,47686008.1
87641,95505,Salary,38905475.22
87642,35060,Current,32114742.48
87643,22281,Salary,26723665.6
87644,7817,Salary,28884955.94
87645,7000,Salary,20967294.42
87646,26326,Savings,14602062.21
87647,87957,Salary,22201675.65
87648,54543,Salary,40722646.31
87649,46703,Current,41406819.91
87650,17021,Salary,29239154.4
87651,66834,Savings,35979774.66
87652,37473,Current,34010762.97
87653,30818,Current,38845215.2
87654,81756,Salary,23571266.0
87655,41620,Salary,48643772.56
87656,52222,Salary,39494381.48
87657,2658,Savings,271506.57
87658,811,Savings,28538681.78
87659,94288,Savings,9732429.72
87660,93258,Current,30732111.88
87661,48355,Savings,15970767.04
87662,66006,Current,48926740.5
87663,43619,Current,48520966.91
87664,2794,Savings,43905818.68
87665,95170,Current,21853782.55
87666,88485,Salary,13923958.87
87667,87213,Savings,48470898.52
87668,88213,Current,9570041.36
87669,34346,Savings,4940784.82
87670,80774,Savings,30933132.9
87671,69443,Current,30651854.54
87672,84185,Current,40978658.89
87673,44667,Current,47381353.0
87674,59811,Current,36821403.67
87675,67653,Savings,40838722.0
87676,74866,Salary,36159410.19
87677,10690,Current,10482760.97
87678,73903,Salary,49495242.77
87679,55336,Salary,20170762.81
87680,7637,Current,42494675.06
87681,34175,Current,49745558.44
87682,77646,Current,24006622.12
87683,47185,Current,12167363.86
87684,80791,Current,36858192.68
87685,94262,Salary,34367180.12
87686,10784,Savings,14798741.85
87687,21850,Current,15665015.35
87688,17491,Salary,22227372.49
87689,46071,Current,48471490.98
87690,16035,Salary,11275414.14
87691,91595,Current,40070204.43
87692,12746,Salary,21904670.2
87693,10991,Current,40986129.14
87694,41730,Savings,802970.45
87695,27950,Savings,37515515.72
87696,9585,Savings,1307790.9
87697,86381,Savings,11097163.44
87698,12856,Savings,5253393.85
87699,38183,Savings,41847581.57
87700,19577,Current,7334818.07
87701,1306,Current,46744204.54
87702,4427,Current,76177.7
87703,97398,Salary,42584931.69
87704,17270,Salary,40421505.01
87705,80661,Current,25708498.94
87706,74458,Savings,37599600.52
87707,50706,Savings,30808059.91
87708,5042,Current,20584586.08
87709,60660,Salary,5644887.7
87710,22905,Salary,39515999.56
87711,36514,Savings,31622713.83
87712,37742,Salary,22412199.27
87713,15120,Salary,23642203.55
87714,99867,Savings,7838521.13
87715,25836,Salary,20002438.69
87716,802,Current,14231650.55
87717,55068,Current,31356603.99
87718,18603,Current,7487630.35
87719,23548,Current,27482463.51
87720,2222,Savings,23885927.8
87721,75292,Savings,15796827.94
87722,1938,Current,4279494.51
87723,94691,Current,4948293.35
87724,77540,Salary,12957556.04
87725,18567,Savings,19340025.09
87726,9356,Salary,10121836.85
87727,45827,Current,45494589.25
87728,47221,Current,7222702.98
87729,61859,Salary,23345683.31
87730,1971,Savings,14765956.83
87731,20457,Current,1444483.88
87732,46780,Savings,45370328.62
87733,14680,Salary,26150403.25
87734,3515,Salary,10606669.65
87735,94923,Savings,3927968.33
87736,61163,Salary,49194948.43
87737,64271,Current,43872146.82
87738,90256,Savings,1882916.32
87739,54497,Savings,3620540.08
87740,66390,Current,6880463.76
87741,35955,Savings,16176314.55
87742,71567,Savings,27480729.4
87743,51026,Current,24032936.11
87744,99568,Savings,1003481.68
87745,30955,Savings,32998735.49
87746,47119,Salary,2531147.63
87747,55076,Current,31412099.24
87748,98839,Current,44178445.56
87749,78611,Salary,11695626.66
87750,10176,Salary,9887159.47
87751,1127,Salary,16655729.37
87752,98032,Savings,41394911.45
87753,51693,Salary,25200515.52
87754,59302,Savings,49768837.06
87755,37225,Savings,5975782.93
87756,22566,Current,35261393.45
87757,66521,Savings,4471506.07
87758,90275,Salary,48730088.84
87759,9232,Current,39594552.5
87760,37779,Savings,12639253.71
87761,84967,Savings,10397370.25
87762,54342,Salary,42750571.73
87763,45444,Savings,44782506.72
87764,97924,Current,3463669.76
87765,78324,Salary,36777795.82
87766,34650,Current,36350098.26
87767,35316,Savings,10285287.7
87768,50967,Current,48524485.5
87769,67419,Savings,9850144.71
87770,53087,Savings,44200736.08
87771,23492,Salary,6207172.57
87772,21075,Salary,10186951.8
87773,46632,Savings,36816040.82
87774,78138,Savings,35138925.28
87775,87789,Savings,5621711.28
87776,31004,Current,36915002.35
87777,70618,Salary,39913482.89
87778,27797,Savings,31991498.0
87779,58768,Salary,13408618.59
87780,76537,Current,12915687.38
87781,59552,Current,12798390.05
87782,26484,Savings,29431776.44
87783,4024,Savings,3964841.32
87784,60964,Savings,34811535.74
87785,16210,Savings,5040993.21
87786,92667,Current,17133592.65
87787,52691,Savings,34451254.91
87788,96520,Salary,28166466.43
87789,40819,Salary,10941895.7
87790,12710,Current,19521210.78
87791,70210,Current,7642926.26
87792,97188,Current,15293899.26
87793,91935,Current,20374973.79
87794,67722,Salary,38546280.53
87795,43706,Savings,42650550.74
87796,6856,Salary,39421626.01
87797,64607,Savings,42724061.19
87798,8270,Current,45849747.17
87799,42286,Current,11068090.26
87800,92363,Salary,48657134.85
87801,75299,Savings,49102080.63
87802,45478,Savings,39332268.7
87803,24177,Current,12931897.01
87804,60251,Current,34682428.91
87805,18362,Savings,33138457.19
87806,12669,Salary,3348510.03
87807,70329,Current,8082198.49
87808,11054,Current,45974128.79
87809,62242,Savings,23062792.79
87810,99515,Savings,11767015.72
87811,15196,Current,28547183.73
87812,91801,Savings,16373258.36
87813,50932,Salary,556199.1
87814,11944,Salary,31444487.92
87815,4938,Current,9157249.76
87816,84356,Salary,48976293.52
87817,53719,Savings,38655001.82
87818,4038,Savings,13901255.35
87819,91494,Salary,37015140.27
87820,68003,Current,24878677.26
87821,66741,Salary,6682367.3
87822,61370,Current,7174842.82
87823,48181,Savings,10792717.02
87824,87429,Salary,42276729.54
87825,80064,Current,12646766.85
87826,81377,Salary,39278070.35
87827,77241,Current,13514310.24
87828,77203,Salary,15494663.46
87829,59814,Salary,32222692.94
87830,3545,Savings,2735101.07
87831,86197,Salary,20391531.74
87832,87901,Savings,42751803.94
87833,38435,Savings,7959713.11
87834,90685,Salary,5059287.83
87835,90077,Savings,23257179.2
87836,78765,Salary,31502001.82
87837,58101,Salary,16092591.85
87838,95055,Current,23991401.33
87839,93430,Current,25626364.58
87840,24812,Savings,22570870.96
87841,93236,Salary,47021862.64
87842,97827,Salary,37987493.65
87843,64504,Savings,16035333.38
87844,51993,Savings,1022016.25
87845,9488,Salary,45535977.73
87846,45017,Salary,22073017.58
87847,21064,Savings,46126838.47
87848,37224,Savings,33842055.61
87849,80214,Current,7054604.87
87850,38997,Salary,25027244.71
87851,32935,Savings,615745.26
87852,76303,Current,45726362.28
87853,10085,Savings,23893205.89
87854,68231,Current,41044867.87
87855,44450,Current,47937248.85
87856,52706,Current,4501739.23
87857,59941,Savings,23643159.97
87858,42600,Salary,41867558.2
87859,27192,Salary,44481612.75
87860,63988,Salary,48319555.35
87861,26113,Current,10444637.63
87862,47121,Salary,43194181.48
87863,52377,Savings,23176932.01
87864,26120,Current,48905024.73
87865,92258,Savings,28730250.26
87866,20306,Savings,23967189.52
87867,49407,Savings,41434112.52
87868,89294,Salary,32716473.39
87869,80739,Salary,23254955.65
87870,46839,Savings,31227500.73
87871,91321,Current,35767739.88
87872,14401,Savings,48533699.47
87873,83351,Current,22175042.14
87874,50932,Salary,9114107.76
87875,65496,Salary,15463371.28
87876,66379,Savings,39633356.76
87877,8527,Salary,32146742.69
87878,32687,Current,7405529.18
87879,78476,Salary,49981863.71
87880,8934,Salary,16529084.33
87881,98844,Salary,31749024.96
87882,85010,Salary,891056.28
87883,65461,Savings,31682358.98
87884,19995,Savings,80621.03
87885,21966,Current,33010842.09
87886,91382,Current,39458916.01
87887,78118,Savings,46380612.29
87888,78925,Salary,40936180.64
87889,73121,Current,34218607.52
87890,39859,Savings,39440295.18
87891,73252,Savings,12487706.98
87892,19827,Savings,1953013.78
87893,37475,Current,466065.57
87894,72709,Salary,43633749.94
87895,31528,Salary,12578148.78
87896,30347,Salary,47903359.51
87897,79920,Savings,24336407.17
87898,25047,Current,11450172.32
87899,40110,Current,46707805.39
87900,58044,Current,6984594.67
87901,40405,Current,42060960.97
87902,42646,Salary,9935549.29
87903,4005,Savings,40421992.85
87904,90372,Salary,7130955.33
87905,2727,Current,24331334.13
87906,28160,Current,28296678.72
87907,8818,Savings,14881077.97
87908,56407,Current,43616180.32
87909,48040,Savings,16585038.28
87910,98720,Savings,37493607.11
87911,75072,Current,4145512.07
87912,57457,Current,35397258.74
87913,36377,Current,12409743.91
87914,37345,Salary,4021731.77
87915,72521,Savings,48113516.4
87916,65580,Current,48464127.52
87917,26924,Savings,25967094.29
87918,86527,Current,42559032.99
87919,79933,Current,27584283.91
87920,21078,Current,17744133.53
87921,73224,Savings,22251577.21
87922,63038,Current,46922373.57
87923,8355,Savings,41621229.28
87924,71228,Current,45212051.75
87925,83074,Savings,35689544.54
87926,69910,Savings,33121258.42
87927,84697,Savings,24011934.73
87928,10507,Savings,44659530.0
87929,33652,Salary,22752338.65
87930,91637,Savings,42689341.39
87931,26658,Current,7354515.04
87932,13850,Salary,46347437.47
87933,34867,Current,30316087.83
87934,59536,Savings,45128788.1
87935,38112,Salary,19427035.87
87936,12605,Savings,17507365.57
87937,29688,Current,49561383.62
87938,47400,Current,26822831.27
87939,33942,Current,32685340.87
87940,97708,Current,14049960.04
87941,88019,Current,13030977.17
87942,5698,Savings,48512174.85
87943,55396,Savings,23221346.29
87944,13200,Current,48228671.64
87945,9869,Salary,21013938.45
87946,41547,Current,6454299.39
87947,13548,Current,42222394.41
87948,52243,Savings,5367451.71
87949,8010,Current,36317872.01
87950,82423,Current,49069192.9
87951,37654,Savings,4455158.14
87952,83556,Current,45041142.9
87953,44496,Salary,5919563.18
87954,82767,Current,10308274.59
87955,10283,Current,47093428.41
87956,28936,Savings,39832002.9
87957,83617,Salary,35987326.87
87958,66602,Salary,14487457.36
87959,82116,Savings,14998904.56
87960,75709,Current,44825690.78
87961,23903,Savings,40177380.37
87962,7181,Salary,27939516.61
87963,99801,Current,38314744.58
87964,66971,Salary,31707939.93
87965,98472,Salary,43752125.75
87966,13095,Salary,48954937.95
87967,98758,Current,1944160.47
87968,9016,Salary,49971993.71
87969,83822,Salary,9468620.71
87970,11677,Savings,29843008.51
87971,30979,Savings,33241926.59
87972,86314,Current,4669909.99
87973,93334,Salary,39385907.71
87974,83580,Savings,17011244.55
87975,99601,Current,37199798.79
87976,7465,Current,9706073.24
87977,44441,Salary,724611.54
87978,80435,Current,45323879.22
87979,28315,Savings,47297833.7
87980,72486,Savings,13852350.84
87981,88789,Salary,4116515.42
87982,93974,Salary,37400737.49
87983,62332,Salary,8012839.03
87984,69287,Savings,28472737.11
87985,33062,Salary,46282123.79
87986,33668,Salary,13787734.36
87987,70207,Current,35333859.14
87988,72795,Current,49562157.31
87989,35234,Savings,26054609.3
87990,95990,Current,151443.19
87991,86319,Salary,16739928.33
87992,69271,Current,31986586.11
87993,29392,Current,25625665.97
87994,34945,Salary,47812914.77
87995,65619,Current,11621255.23
87996,23331,Savings,5855930.15
87997,75724,Savings,1867574.82
87998,81339,Salary,44092652.74
87999,65407,Salary,46005677.8
88000,76847,Savings,41348382.46
88001,9955,Current,19075369.59
88002,93585,Current,5319574.19
88003,90277,Current,14307361.52
88004,97735,Savings,44487822.39
88005,8249,Savings,34951902.13
88006,36560,Salary,33875378.77
88007,92917,Salary,38746844.86
88008,94647,Salary,10573192.92
88009,59903,Savings,23244786.89
88010,10559,Salary,28420854.39
88011,60995,Salary,20983867.46
88012,55225,Current,22496861.33
88013,23058,Savings,34885108.89
88014,95194,Salary,25161868.36
88015,85858,Salary,24869842.22
88016,2582,Salary,23238965.58
88017,82729,Savings,8056120.17
88018,74396,Savings,6935279.89
88019,95684,Savings,27644237.76
88020,82504,Current,6894667.53
88021,14792,Current,31926256.29
88022,51641,Salary,3757773.49
88023,50075,Savings,43050383.46
88024,27799,Savings,14955149.34
88025,45027,Current,8654959.05
88026,9427,Savings,44844438.8
88027,3843,Savings,35235507.27
88028,71883,Current,6169751.61
88029,49749,Current,38642511.84
88030,61285,Savings,38284594.55
88031,23979,Current,37486924.65
88032,86184,Current,3399438.22
88033,24103,Current,7755241.55
88034,80300,Savings,19849494.15
88035,97945,Current,6571915.56
88036,93234,Savings,47715731.08
88037,26165,Current,12223857.12
88038,1430,Savings,6788697.41
88039,89997,Current,3682445.81
88040,36850,Savings,30979029.76
88041,73925,Current,28077555.69
88042,43459,Current,28705619.87
88043,25656,Salary,26664359.27
88044,56606,Current,23526054.39
88045,82616,Current,603738.36
88046,1578,Current,34320642.45
88047,87921,Savings,34234578.03
88048,81980,Current,8298587.79
88049,27906,Salary,38770601.29
88050,58966,Salary,26809614.01
88051,32925,Current,17900243.51
88052,5304,Salary,15668971.66
88053,37985,Savings,19407626.37
88054,50512,Salary,31797033.65
88055,47392,Current,2340867.57
88056,34257,Savings,1509965.77
88057,47124,Current,6423809.82
88058,94712,Salary,9616760.15
88059,21094,Savings,10669949.62
88060,62483,Savings,25070962.73
88061,85326,Savings,44558849.84
88062,39711,Savings,19540489.06
88063,39206,Current,19737842.49
88064,74729,Current,47158961.17
88065,94441,Savings,370154.47
88066,79584,Salary,42670215.57
88067,30620,Current,25410241.22
88068,32320,Salary,15660539.5
88069,2581,Salary,39386100.48
88070,15108,Current,16970334.1
88071,54438,Savings,44176552.34
88072,45698,Salary,36814744.51
88073,63009,Current,9737467.63
88074,66898,Salary,27587931.89
88075,44227,Current,10593028.02
88076,13831,Current,7805839.41
88077,10112,Savings,8267482.46
88078,63715,Salary,3189923.71
88079,45533,Savings,28959653.17
88080,91119,Savings,8981787.08
88081,90655,Current,4210718.87
88082,81951,Current,20866774.52
88083,64031,Savings,15294148.21
88084,52387,Salary,20155245.6
88085,16672,Savings,12418812.71
88086,26737,Salary,31537238.99
88087,35357,Current,22145974.65
88088,7052,Salary,34038268.65
88089,28908,Salary,34650225.08
88090,61333,Savings,39334800.8
88091,24831,Salary,42042755.82
88092,20496,Savings,12601173.29
88093,28426,Current,7866847.63
88094,60285,Salary,37266076.81
88095,79227,Savings,9025573.14
88096,87568,Savings,16453210.77
88097,9739,Salary,736345.92
88098,1257,Salary,49947747.56
88099,13492,Salary,48602662.17
88100,94712,Savings,9793868.61
88101,44413,Current,14943591.76
88102,94233,Current,25566105.0
88103,86299,Salary,45405530.96
88104,75262,Current,38504947.69
88105,64086,Savings,40910939.6
88106,43555,Current,13426386.78
88107,86812,Salary,42127976.13
88108,93669,Current,39037175.85
88109,47625,Savings,194713.17
88110,61660,Current,34953830.8
88111,68261,Current,1071751.84
88112,48083,Savings,19451517.17
88113,4397,Salary,6257443.05
88114,51766,Salary,43722330.92
88115,71541,Savings,28692844.91
88116,59497,Current,41068966.68
88117,7887,Current,44273559.98
88118,45891,Savings,7348630.96
88119,51784,Savings,29280510.53
88120,19683,Current,25617646.34
88121,67704,Current,32338800.49
88122,52551,Current,1202444.48
88123,51638,Current,36193712.26
88124,38937,Salary,12900301.97
88125,10559,Savings,38157401.19
88126,92382,Savings,5396784.36
88127,9709,Savings,34262762.6
88128,61128,Savings,37048257.22
88129,88433,Salary,30430561.25
88130,30121,Salary,30516172.8
88131,22620,Salary,22009443.94
88132,464,Current,35434252.85
88133,70500,Savings,44352928.12
88134,66755,Current,39699227.1
88135,4155,Savings,12263115.18
88136,24028,Salary,48527703.2
88137,2557,Savings,22571195.32
88138,16385,Salary,12252184.7
88139,41909,Savings,29555345.92
88140,7627,Current,34170467.81
88141,15628,Savings,13395368.38
88142,38822,Savings,35463038.39
88143,70403,Savings,40062105.93
