loan_id,customer_id,amount,interest_rate,status
36251,27490,7127952.3169099325,13.844707267148607,Active
36252,45336,1306779.9579512929,9.621633516224101,Active
36253,79602,3134768.1452645618,13.13088728596793,Active
36254,47668,28970014.94612814,15.431550596817106,Active
36255,121500,4771585.69395606,20.021161415669173,Default
36256,73136,4957526.66606678,9.957034748322993,Active
36257,102289,14117309.709019594,15.350390140958133,Default
36258,92288,9263858.014328105,8.0,Active
36259,132490,5913428.6420238195,13.841530795694986,Active
36260,74317,15735335.88868651,14.395550297471058,Closed
36261,80718,3244656.8060732638,12.979644777085651,Active
36262,1738,12650278.013633853,11.71837333560288,Active
36263,48036,35386146.94092218,15.46865194102895,Active
36264,99721,5332913.15363316,20.43986321090319,Default
36265,20532,12589240.34715124,20.262259718555306,Default
36266,123613,40398108.84042131,16.574609172738757,Default
36267,128827,7715288.8589909375,13.017686949464302,Active
36268,74211,33319558.424724415,16.133309404992385,Active
36269,67246,4621968.139739499,10.340545792115208,Active
36270,49991,14222713.798350891,13.747615844634835,Closed
36271,51106,4223980.015292147,11.680600906740997,Active
36272,11038,8366591.922098918,10.159531084576408,Active
36273,89416,6801258.367484604,10.681738475285865,Active
36274,28585,22028139.778067797,13.243787354182665,Closed
36275,111729,8741080.154530367,17.975526763672768,Active
36276,130618,22698717.248746105,21.290848636919954,Default
36277,4484,27400680.509093635,15.06388685598577,Active
36278,57623,5116704.045091747,18.221211966142278,Active
36279,69030,34327973.86390144,9.244476802773598,Active
36280,68757,13144587.21600511,16.68877662267445,Closed
36281,144323,26369911.30992992,12.902406214187,Active
36282,40896,20455523.40762481,11.912468075807766,Closed
36283,51135,8456100.166804412,12.99583174830137,Closed
36284,101403,30350419.624395482,12.454262077899276,Active
36285,116116,6129117.980807954,13.005960916432421,Active
36286,6311,5004748.767648569,12.026551553663053,Closed
36287,37302,5188525.2592427945,15.887731545590032,Active
36288,5199,10339515.27234492,16.581812004908535,Closed
36289,52205,38465200.72757595,14.412457653850964,Active
36290,6236,5504028.456393986,13.323052386363779,Active
36291,122179,33142346.235570855,19.827690634479353,Active
36292,23489,10361485.017001372,12.77874751687941,Active
36293,114854,9932266.405656392,14.542118213697798,Active
36294,98888,10482038.251571087,21.766805753436607,Default
36295,140687,5770359.017979412,12.958727555023877,Active
36296,89655,26504786.743763972,10.404827881820996,Closed
36297,79190,23260145.475769233,15.619756590486631,Active
36298,94366,18221088.879899964,13.478951456093297,Active
36299,1761,33957984.33166931,19.152751769322233,Active
36300,111419,16790977.147996675,13.46347810684657,Default
36301,88266,62649561.14040368,14.173182773347486,Active
36302,131781,25886665.362885293,14.73425479557083,Active
36303,126395,6605882.187813221,18.465721213002222,Closed
36304,99235,10758264.459353304,8.13224382522164,Active
36305,8326,19078178.829651166,14.270004080357284,Active
36306,56917,8121922.71104256,14.378170057001881,Default
36307,110916,5718914.113743377,15.531678947698696,Active
36308,1519,14639823.197502939,19.507486587423955,Default
36309,101136,2025274.22230026,17.004434065914587,Active
36310,138753,4374390.5315392,14.185057766774596,Closed
36311,80212,77837474.94514723,12.774095037318945,Active
36312,95773,1518077.0348962108,13.091794277854747,Closed
36313,10672,750659.2408780801,11.945864765548723,Closed
36314,112993,6737004.378997218,12.04982963304039,Closed
36315,19184,5997597.030631478,12.88635247090262,Closed
36316,78849,21813596.431895494,10.3207429189208,Active
36317,41614,4539362.810546711,11.347293103898226,Active
36318,86226,1920688.2533066706,16.038220883051345,Default
36319,127932,21604049.05834772,14.72814431118301,Active
36320,115145,4780832.77791049,11.665597854404899,Active
36321,137936,4771342.20880198,14.904208007960225,Closed
36322,113262,11865207.184515644,13.522123355061208,Closed
36323,22764,672959.2305082199,18.697277209931784,Closed
36324,72980,1749378.4273856482,11.557768833221566,Active
36325,121334,12119500.459992468,19.086724614265094,Active
36326,26748,4865762.546684305,13.886105194945834,Active
36327,4701,4028950.956970433,13.194066321541586,Active
36328,10841,13051143.97673913,21.553316723670957,Closed
36329,14314,27932493.06330953,15.716328500244028,Closed
36330,131934,10023911.449006297,17.62235087468398,Closed
36331,46000,6718875.833645952,12.564785727460727,Active
36332,111920,27192598.679904465,16.320462859146588,Closed
36333,76738,2455933.120703637,18.545396349500628,Default
36334,3247,13216944.739461642,11.63687849443295,Active
36335,105266,5253797.357951472,13.631402707218406,Active
36336,8723,2579686.0123408237,21.1484154676168,Default
36337,35320,8150524.532462421,14.495207886323186,Default
36338,65236,13763185.83312869,17.935571935663866,Active
36339,105286,4669994.393572773,12.39283071915581,Active
36340,17206,9252445.689386165,17.778755910683934,Closed
36341,49193,15094386.318746543,11.102923541375903,Active
36342,88955,6074377.684421768,13.830656023108418,Closed
36343,99124,23745920.66955047,16.830644238828153,Active
36344,108267,9217319.868563639,14.517650469446314,Default
36345,95862,1740782.0049265781,13.428741677709242,Active
36346,2089,16963098.973549604,13.757100579600205,Closed
36347,73555,4090856.7641955167,17.2174992356319,Active
36348,20084,1987491.3990507051,13.250369654564727,Active
36349,18590,30695673.929837257,21.03814898030685,Active
36350,141639,5415398.070963163,12.689744210955089,Closed
36351,64975,7197448.735701776,13.33124434314348,Closed
36352,59445,10267572.612257944,10.802566244068696,Active
36353,128998,16937178.934115425,20.633960292338237,Active
36354,68424,2620785.4962228313,15.785851497654315,Default
36355,32550,44043658.57917376,14.182267710966961,Active
36356,92327,15031380.592372688,15.37951622652721,Active
36357,91945,4656411.693066418,20.949805480466505,Active
36358,4441,3039451.105099651,15.878447207405191,Closed
36359,107236,19231511.730229374,14.655838970557541,Closed
36360,39575,1130414.5719798107,11.394179319368396,Active
36361,61125,16047269.239726475,15.9098665531745,Active
36362,35608,4052982.2892305567,15.876549148262002,Closed
36363,78619,4577393.973220354,15.549447437428277,Closed
36364,110943,2056248.3240929588,16.202097181557583,Closed
36365,83261,10026770.878002398,16.304349035921604,Active
36366,101301,7868334.695312024,8.0,Active
36367,59043,2549261.0580103244,15.052547540780818,Default
36368,86216,3627876.4822008526,21.425556206479534,Active
36369,23997,1759888.962333203,12.855670437859787,Active
36370,32463,10020071.278929107,12.597641537515507,Closed
36371,87563,83220984.6803329,12.077198388584135,Active
36372,21674,19651875.475540176,11.858441959290595,Active
36373,34777,3078558.7961557703,8.0,Active
36374,143239,21454915.548453443,20.85761964371951,Default
36375,104322,804162.8682409324,15.097312448372184,Closed
36376,44173,17322964.14293421,13.471532752961807,Default
36377,45667,1871726.92691924,12.879437915252064,Closed
36378,71650,50387617.24305559,8.0,Closed
36379,80505,7499051.619648778,12.564698460922312,Active
36380,142719,16865280.197992284,19.079201288577902,Default
36381,62634,3126258.369217082,14.570791466655413,Active
36382,1598,7298652.531556428,12.685256571736605,Active
36383,27608,2603191.933173168,14.876520762791685,Active
36384,19328,4332830.747612686,16.615493254391115,Closed
36385,104087,20691004.356182564,17.343436252484103,Default
36386,121214,4221712.026043301,8.437214298189652,Active
36387,76886,9183169.227067202,19.357984349431298,Closed
36388,37677,13126133.50618538,13.688444114751901,Active
36389,32995,4289961.29961283,21.51417824489544,Default
36390,70168,2925994.6054112855,16.223363836941722,Default
36391,77315,18971018.5996227,18.022580490933407,Default
36392,111351,8920318.922338331,14.310788829935051,Closed
36393,128172,3548060.8494956605,16.382562265866884,Closed
36394,70534,16557181.58584673,12.513501714525457,Active
36395,51300,2014169.5501130398,10.402612132858728,Active
36396,46932,2924528.172717814,12.02905077471306,Active
36397,15750,12030815.190897055,13.492182484417798,Active
36398,129309,16613828.590552436,11.584245332009738,Active
36399,75501,74209765.20587039,14.453801841881697,Active
36400,100470,4246766.429418542,10.425041609012599,Active
36401,41919,11984527.693276303,18.464945228880644,Default
36402,72695,38651396.00230689,9.692475443244959,Active
36403,58586,2140923.9359513954,19.97523478940489,Default
36404,63287,773598.9014846013,15.33614417785544,Active
36405,88489,22994838.2461684,13.767780737747653,Active
36406,58873,26437181.593529265,13.325444514572155,Closed
36407,99652,1207235.7033575026,15.592566000554939,Active
36408,78488,21096459.755892854,9.072699782442285,Active
36409,94427,12192709.521772062,14.740315469449513,Closed
36410,102546,5043923.0590425,12.819929952632094,Active
36411,117227,7553243.631710878,14.540221511241988,Closed
36412,17722,7869910.417072951,15.994521287044925,Closed
36413,36512,3753398.109008242,15.574635546511459,Default
36414,126732,21864896.996901505,13.889964643401942,Active
36415,11645,545074.8661667019,8.276719446908032,Active
36416,47723,4916545.647687791,18.012664920631188,Active
36417,67390,20998236.236346778,11.439161939373342,Active
36418,25684,2971313.363385163,10.5753284146515,Active
36419,114233,6158279.489574339,17.251132150366725,Default
36420,129785,12713026.965764785,15.465291287923407,Active
36421,129347,23125991.180307355,13.865823710218907,Active
36422,35693,12318194.145721937,12.36064038018942,Closed
36423,2389,4661088.4534493685,11.062156806378576,Closed
36424,69771,25642022.239191353,11.66249202623504,Active
36425,56306,23963006.241258737,18.472854275109412,Default
36426,40368,17610390.792045686,11.113392918460917,Active
36427,37967,7660277.15103848,16.424674277675294,Closed
36428,33700,4232261.428145317,13.804352329926218,Active
36429,141225,10443431.163926395,14.585747972934918,Active
36430,133320,878120.9105755225,9.75595407856169,Active
36431,34729,20053632.282898236,14.298773159509254,Active
36432,68928,7951976.487559522,15.18834756196944,Default
36433,133144,13236286.91528374,15.684378068431243,Default
36434,19963,8228522.602557081,9.850323819881044,Closed
36435,141528,14040016.262238828,10.049188918302573,Closed
36436,126936,12368215.122368058,19.105403173331116,Active
36437,104511,5518434.210393312,17.048676843268645,Active
36438,19388,7388183.233072307,10.919017242264617,Active
36439,138241,10984455.01850346,11.055889580246527,Closed
36440,630,11923777.79235961,11.24077340987639,Active
36441,106857,20854146.675790366,17.505669797479012,Active
36442,51375,9880872.065994391,10.476925735915536,Active
36443,48274,19436044.71758431,13.651506458400533,Active
36444,36522,9378392.175426306,10.86343889929551,Closed
36445,94014,174590000.7280555,15.075046251072237,Closed
36446,79546,5392869.7237025155,13.14211084646008,Active
36447,76203,10047477.984606776,11.084708342762369,Active
36448,66997,5659891.919126545,16.785900220496693,Default
36449,99886,14254457.445805639,17.02713641488541,Active
36450,143495,1375894.1867055192,11.664969181598604,Active
36451,130205,23358308.811064422,12.724787897169866,Active
36452,127258,38255992.46460016,14.348995658096888,Active
36453,24136,7712352.620431323,12.18552063155726,Active
36454,64809,20849094.913804885,16.590220985404912,Active
36455,128885,36571639.58735458,16.38364132931426,Default
36456,1935,12882754.713513043,17.380992794711165,Active
36457,21358,29888919.55437956,16.109140498696863,Closed
36458,5876,2709395.7550435225,9.295694854147403,Active
36459,59983,40289677.13336097,13.139308461139045,Active
36460,110789,7612005.330126514,14.588386064234067,Active
36461,105148,20957573.815401316,10.785848767959598,Active
36462,42019,2878826.390887035,16.169327978002347,Active
36463,19,17444652.826762047,14.367212238068367,Active
36464,6601,12219465.99423118,12.731548193983452,Active
36465,30982,50178262.42113215,14.602117615801886,Closed
36466,13018,8241626.863725775,15.755046128196632,Active
36467,55358,3884091.5247420715,17.319440532185915,Active
36468,80999,6391727.542165298,13.215205290705526,Closed
36469,111846,13604188.79355483,11.112786796736827,Active
36470,35347,5706134.6282878695,13.113893580335688,Active
36471,3030,1146510.7685560714,17.920080514105265,Closed
36472,12086,59511102.041240074,14.65248350105397,Default
36473,86687,3855820.3757028976,13.037344040122404,Active
36474,135682,895879.9081715388,13.75928524814805,Active
36475,53199,21887913.21090134,11.31125449115575,Active
36476,120834,3629236.155533723,12.726184993820805,Active
36477,47766,7724021.409090857,14.13437135852732,Closed
36478,44769,5083039.43708026,17.855751385171263,Default
36479,34498,2497211.7414025054,11.562020353108867,Closed
36480,5732,1284102.1531726667,15.356190079406959,Active
36481,23873,16222470.794382378,12.077397488566996,Active
36482,110875,4075590.442470308,14.087117444280178,Closed
36483,74637,24216017.41213875,14.499703977878418,Active
36484,79839,13618503.229078144,15.548940770390413,Closed
36485,121876,12423196.319386896,14.228824693478325,Active
36486,15839,7074997.805111378,15.309262188445015,Active
36487,8042,14113568.164494956,20.311415010720392,Default
36488,118238,11055519.637246363,12.003352742739434,Active
36489,95164,1622848.5700667105,10.173712069002066,Active
36490,26320,44282107.05063865,22.462440253839304,Default
36491,98837,39698389.131186575,17.253080005850954,Default
36492,91729,22048649.355938308,8.857008353323902,Closed
36493,111374,5378348.112409172,16.227827088533992,Active
36494,113457,7986642.55516178,16.213996522087058,Active
36495,126870,73600808.3571239,10.951470652922765,Closed
36496,56111,3303471.887833336,19.601105318140732,Closed
36497,56109,38841535.55477251,16.148929153331803,Active
36498,84521,8056815.158182839,12.32998353346848,Active
36499,109110,10976620.315140229,15.026842282784289,Active
36500,96318,2153214.4224191383,18.381791602813813,Active
36501,68893,4578285.791040085,12.464619406581186,Closed
36502,118917,16012372.924036203,8.0,Active
36503,18765,3131324.685561728,16.667812005087438,Closed
36504,129148,6488709.9393886775,8.39625398668959,Active
36505,138129,11815023.346032145,16.167261447369192,Active
36506,139798,5886474.601847239,17.464878623826802,Active
36507,20092,52090072.422683254,18.20168224101984,Default
36508,121135,3375222.631604876,15.23756039212701,Active
36509,73731,4069403.3310622536,9.745732682506393,Default
36510,46122,9915710.518544598,15.723378069383003,Default
36511,66652,4113936.672528189,18.487757558581254,Closed
36512,50522,5171621.532224547,13.110022564861106,Active
36513,94570,9692196.208295647,16.058357020051147,Closed
36514,9094,9602375.001396539,14.503306240960246,Active
36515,37825,9596774.079623586,15.553399555322837,Closed
36516,132256,10006375.335022287,11.593081966232083,Active
36517,120380,1775394.6285610232,12.956621552835854,Active
36518,106019,7069685.656321377,9.396909504270514,Active
36519,130177,5083577.810088515,13.010384555743475,Closed
36520,81273,5897150.752080195,15.579098219377558,Active
36521,77771,65385229.61560828,13.131893971094316,Active
36522,57848,24766065.596542377,21.3135152846333,Active
36523,75871,71277413.88083091,15.987846351001828,Default
36524,51778,3312944.9320314103,18.30379379727657,Active
36525,97804,12452094.444240395,14.933571056856573,Closed
36526,91944,9669316.06640854,15.026330632659743,Active
36527,107890,6570062.117278776,12.105283147982291,Active
36528,39623,5570179.6614684295,12.718883469654934,Active
36529,75331,88154263.45663343,18.71608393238067,Default
36530,137530,14293574.189256487,15.938789163616223,Closed
36531,24484,7888936.57656196,12.93569657534184,Active
36532,137318,3716576.299238624,13.456023182295485,Active
36533,135287,14461523.878188346,13.608002667353736,Active
36534,91069,17505609.861287937,17.20909042047984,Closed
36535,14836,16713160.2469876,15.645466149821795,Active
36536,40603,47961386.964650206,9.063315741243516,Closed
36537,55368,657118.9380103882,11.177434002516268,Active
36538,116623,10839564.70951745,10.407446004126825,Active
36539,10699,25197124.52862867,16.974976916036972,Active
36540,92661,7705320.163898833,15.101124376691358,Active
36541,58740,15105090.955498591,12.370322342300188,Active
36542,6378,4523950.535622356,10.632285308701473,Active
36543,116573,12856720.010862747,12.27996340686571,Closed
36544,8751,11223913.646605482,10.352335112777807,Closed
36545,122824,11283993.271746349,16.79891969435341,Default
36546,30570,10402486.357933694,13.8779188568774,Active
36547,69734,6937878.853103445,16.77688921900047,Active
36548,60915,2934234.581429322,11.309022909916445,Active
36549,50841,4184877.607637271,8.0,Active
36550,138369,6501851.872590076,9.829635457016884,Active
36551,20878,18122429.154276427,8.744796509988177,Active
36552,68199,13030991.828656543,20.998185484076483,Default
36553,30000,6959949.7967737615,13.449731389486871,Active
36554,113910,12152789.302898042,16.177214579439656,Closed
36555,141001,14212363.627201596,13.856746208597547,Active
36556,52234,15114739.93766979,19.836189384518764,Default
36557,27244,900963.3824658499,15.762628454380236,Closed
36558,49254,4685145.834096755,18.280938791743132,Closed
36559,66135,3534294.9169015163,12.486595975757838,Active
36560,26074,27840796.194928944,17.066053092295313,Default
36561,61039,1991229.8586620525,13.26905674018638,Active
36562,24147,39844753.86746634,8.745458473723062,Active
36563,49133,2916069.3098595752,13.136560035017734,Closed
36564,84308,7898917.566636986,19.92836332092951,Active
36565,22576,2024778.6412965376,20.49507973353886,Default
36566,131453,27416822.706179008,16.818659040545228,Closed
36567,15375,16142473.07375285,11.837079278560207,Active
36568,89917,29651157.355819,10.812369460830064,Active
36569,113062,5475710.414285691,8.579006573105863,Active
36570,40873,41027908.57404933,9.899795957837203,Active
36571,100982,25883600.365893878,16.892049922903155,Closed
36572,38745,31499569.353874903,16.061447755394987,Closed
36573,7943,3175270.0760564343,10.252379079744514,Active
36574,127725,10072426.77995935,18.95413129910356,Closed
36575,132296,20936059.19340435,19.171321915082675,Default
36576,37611,5138113.491264613,17.262438947207198,Active
36577,119332,75720767.5256782,12.313320206651252,Active
36578,23523,29044095.30702645,8.245163230975614,Active
36579,44325,1579969.458507295,11.083939641128556,Closed
36580,129993,58669173.338741004,17.891876715868307,Default
36581,115106,17650924.44800134,14.177227958546533,Closed
36582,125920,13374259.752233012,17.631093998402704,Active
36583,100625,395169.0990674757,18.887573082216825,Default
36584,69397,32213088.76970168,11.212038673331545,Active
36585,46744,8239004.646665424,16.561919611528168,Closed
36586,105791,6131211.152422031,13.070710446515472,Active
36587,118590,20678077.117691286,18.405917601443967,Active
36588,47902,23062384.887061007,10.921893523695772,Closed
36589,58778,2050966.230850171,12.076819209029056,Active
36590,60353,10592173.152546339,13.120788892860249,Active
36591,83764,4940375.306137205,15.760040759305372,Closed
36592,1986,22285619.282816708,10.996304101613498,Closed
36593,74169,27577590.733100668,13.199210134032672,Closed
36594,99361,3180476.1451874925,15.821642895200442,Default
36595,113453,5733842.041074575,17.29187210298928,Active
36596,99468,43237338.68024246,18.184505679578088,Active
36597,92782,10907489.860914964,14.939553371126786,Active
36598,27714,7386986.730467736,17.00191303733532,Active
36599,89403,1395104.3293350618,18.646190422431488,Closed
36600,54716,3609295.3667832315,15.29355942249087,Closed
36601,78271,3253021.3559429944,13.548071131339446,Active
36602,80407,3557754.8177028545,16.93554578806606,Active
36603,108082,5416144.038466991,13.497477556131098,Active
36604,43167,13214002.10205512,13.667736375872446,Active
36605,96954,2578744.454696236,20.11037589759352,Closed
36606,965,3384369.091617503,18.574449200753044,Active
36607,55709,3802784.3848343794,10.461347196268733,Closed
36608,22047,4452521.243546245,10.393619502857756,Closed
36609,3314,3831115.4418784617,9.613836523955472,Active
36610,66243,2151471.2747715767,16.255596700624956,Default
36611,50068,39770248.382484786,10.91213803691436,Active
36612,23008,17740285.50547103,20.051816242212617,Active
36613,143652,6374538.737838201,13.023328247153078,Active
36614,34036,10526831.310437258,17.197658642970097,Active
36615,67545,11915284.10844909,12.834379961668121,Closed
36616,72719,19240275.81310982,13.281147856988635,Default
36617,79411,29186452.059306882,12.48133679621007,Active
36618,24218,3988405.868072368,14.99586884359079,Active
36619,111366,37978676.86263864,16.628202208994388,Closed
36620,96142,17912351.720615655,11.088666452862988,Active
36621,138393,14771519.309842592,10.112053036500047,Active
36622,109714,6635157.18978062,12.44387580029157,Active
36623,41933,5491665.0496337935,12.080913215758569,Closed
36624,25281,3747144.319928282,15.010237451255687,Active
36625,130682,16145461.087429844,17.136891878571575,Closed
36626,138740,11096860.854917428,17.93729495346879,Active
36627,116372,25323370.250232503,14.4566293773277,Active
36628,76404,5670359.152296459,11.418327243505727,Active
36629,82643,1783647.9642050578,15.056024320175771,Active
36630,16366,9413791.956593119,15.511008680160593,Closed
36631,139689,3180199.9954223274,12.014463894203644,Active
36632,51291,8388760.169841746,12.167648402879756,Closed
36633,94961,5497127.605068511,17.656442537284086,Active
36634,8767,17868331.704757884,11.136814369025739,Active
36635,96929,16557884.728043836,16.51888081633044,Active
36636,96514,3743674.255138465,13.090216852327838,Active
36637,40087,35125869.98181719,18.701243942269816,Active
36638,22297,12037956.10509598,13.686065635706683,Active
36639,25363,7734791.348541024,12.463916662597079,Closed
36640,29810,49104773.234132454,8.0,Active
36641,31886,17314925.92170931,19.324076514129246,Closed
36642,130095,6045314.180008288,13.398816584351016,Active
36643,46232,8904396.06085711,17.16551749626103,Active
36644,105929,3897930.720851361,15.036952543625029,Active
36645,66647,12169813.371159986,18.76926049408928,Active
36646,82210,10415170.53967713,19.451092666991713,Closed
36647,100659,6855884.769283035,12.342310629752603,Closed
36648,69602,1234219.2737054145,14.246631140349479,Active
36649,115387,2367293.204589383,15.000767861946319,Active
36650,126924,24199021.331102114,12.77821655829893,Closed
36651,134993,6504502.172493971,10.104247765802686,Closed
36652,15574,7455857.219517715,20.019300614040077,Closed
36653,82490,8290473.699221219,18.390638500639056,Closed
36654,33106,7913335.830995352,13.275809534775014,Active
36655,107647,2712312.487091023,21.457181814648123,Default
36656,68811,2814101.0459780167,14.824985223132217,Active
36657,106188,3270551.824383095,17.976644425716746,Active
36658,123566,53868440.38656334,20.20824205160804,Default
36659,134055,12922745.138720574,16.841622663669984,Active
36660,93992,8193665.3277866775,15.655333760617825,Closed
36661,136146,5280694.464130433,16.362676720645,Closed
36662,88745,1369279.7958153635,12.616339076868595,Active
36663,132423,23495652.792910382,8.893983010103023,Active
36664,84404,2715985.7388238134,14.327048272644168,Active
36665,47577,17082575.632662095,14.199260320873053,Closed
36666,12963,7369500.032672476,15.697300569215326,Active
36667,9700,17320708.063799694,9.561100121331108,Active
36668,112970,5478082.839849657,11.890991276782152,Active
36669,77221,23217058.10697891,14.03432702078791,Active
36670,12278,2825017.491366451,14.00286785249639,Active
36671,79878,5386656.852330352,11.93175125762998,Active
36672,123760,15479200.380065247,13.662181835222743,Active
36673,5084,18830602.626624405,16.225287799945633,Active
36674,137382,5700534.4808278605,16.816569531316652,Active
36675,6469,28062443.524578482,10.4432661642257,Closed
36676,23257,6840110.822678541,13.460104672827725,Active
36677,95951,14316562.14799081,12.787122868063129,Active
36678,118771,5353091.851695293,17.5834648469391,Active
36679,50381,45027755.36504949,15.963843667272657,Default
36680,128364,1273998.5793159986,12.939822414813273,Active
36681,86980,5737488.279456861,11.414623081013245,Active
36682,67211,5350539.220971683,18.17331703479759,Active
36683,88690,6018214.491726362,16.39711677872239,Active
36684,20507,1409464.873256521,12.168554832256394,Closed
36685,76836,1635228.1630286688,15.598838924849428,Default
36686,124860,14050880.049754042,15.913983622252408,Default
36687,65205,18955318.23300051,15.209471062645196,Closed
36688,104640,1378083.5029847643,17.449513885580835,Active
36689,45552,6505209.318626935,19.137130551135336,Default
36690,51194,63630999.73332192,18.3447695817797,Closed
36691,105678,2187504.739771454,13.860169340100988,Active
36692,128859,20437536.04976862,15.760102539305457,Closed
36693,19114,4968170.821411225,12.962476563758974,Closed
36694,9166,3012321.203427552,14.079453523701293,Active
36695,63361,4095547.628451648,9.46045053293752,Active
36696,11418,13936497.640426986,13.598284316588305,Active
36697,32930,3709275.371739901,15.226415725021834,Active
36698,111847,6819480.311574823,10.319041661991053,Active
36699,58496,5328805.204839845,14.983423711203912,Active
36700,105524,34800678.58090849,17.634311144326006,Active
36701,109711,871412.3761982445,13.147778330334118,Active
36702,29747,2964056.3394952384,12.427549279469591,Closed
36703,109556,27425632.57932065,11.64517627071979,Closed
36704,50629,7004934.819974524,18.679583669028123,Default
36705,109640,15690142.303537093,14.07365613877169,Closed
36706,9255,1535907.4685777815,8.180247806840631,Active
36707,10470,4276783.368883752,14.16375070405979,Active
36708,80392,14706183.86658101,18.52603072166552,Closed
36709,57248,4895822.92890889,16.109673986264667,Active
36710,141928,6256424.652566308,19.84602177186476,Closed
36711,45095,19570848.410355754,16.522675098059096,Active
36712,87548,12776940.396365736,23.633585901916533,Default
36713,7274,25387374.98918697,16.938859034875133,Active
36714,54608,11090114.555639496,15.509848265795409,Closed
36715,62980,27260286.53211488,13.99799299753646,Default
36716,63284,6360330.389261096,15.399915444767087,Active
36717,75003,15773232.662322322,14.924324961734554,Active
36718,139741,80369311.19917783,13.43563197785788,Closed
36719,81046,3550212.00804193,15.35104105366333,Active
36720,72511,15619635.488744026,13.474356717197097,Default
36721,88413,1167419.7540548125,17.313485665677014,Default
36722,22581,1292621.9607475877,14.60326456720662,Active
36723,103076,8333363.058953709,15.068821720129181,Closed
36724,81879,12438827.47802642,15.154734319658129,Active
36725,111240,69306824.4825135,16.676979587870672,Closed
36726,73564,4091801.4916566433,12.926166759102237,Active
36727,24977,44252904.692631386,17.82798717797592,Closed
36728,132763,1487337.0043964419,16.252711807832878,Active
36729,133494,10856341.88211318,15.216891771453932,Active
36730,77641,4812270.939935253,15.246336941952269,Closed
36731,44316,8821625.457046583,11.018898512422508,Active
36732,104684,8906704.931601504,12.335337733870714,Active
36733,49179,8258926.84829051,16.884924293619502,Active
36734,96173,7608581.350004043,16.10905301058367,Default
36735,40788,56335278.67269391,15.601161040373611,Active
36736,88017,4611976.047971033,17.006645533673755,Active
36737,36266,8669656.441124583,13.11508114329091,Default
36738,9099,3023069.805106309,18.49020229632717,Active
36739,18021,7486249.073042316,15.657918060627514,Active
36740,60296,3994087.2129161293,17.41083717831836,Active
36741,45110,10900480.787280925,16.724584987451227,Default
36742,15802,23207187.466703855,15.166175272284924,Active
36743,123310,3442982.5771802654,8.0,Active
36744,93635,8759944.743590942,10.666251557478013,Active
36745,77420,8362473.022342832,11.784058307191042,Active
36746,13232,13033582.493886176,18.053739452328898,Default
36747,125517,6221783.888322422,13.842583506447793,Closed
36748,55002,38555272.82063858,13.429139509258981,Active
36749,34203,16595604.032544283,16.78120830706552,Active
36750,96183,15547112.318325205,9.731521112091027,Active
36751,20016,62286613.12367899,8.0,Active
36752,82406,9658642.972693263,19.92843857604474,Active
36753,2090,1928553.1774724203,10.131849947457008,Closed
36754,54191,3698275.982954285,17.910139010907624,Active
36755,1296,8394065.627252655,15.75571497428706,Active
36756,123433,35838539.89363416,12.523796348267023,Active
36757,46065,7866342.089113082,15.66871532122305,Closed
36758,83962,21909305.08353497,14.574492193025959,Active
36759,117529,28713042.91348773,13.210663433975059,Active
36760,125828,4118370.722459791,15.718870589249232,Active
36761,97706,6183710.356813053,14.857148123497463,Closed
36762,37163,10625798.422999337,12.604129055149755,Active
36763,6573,6921110.335520869,15.968641150159844,Active
36764,4907,1740997.0236817717,16.216141364061052,Closed
36765,92712,1843447.8270902045,16.473183602677373,Active
36766,57000,4003977.930903317,13.050881642229887,Active
36767,59251,11886327.84080922,18.29866345698148,Default
36768,3087,34081965.74083533,13.53141599798121,Active
36769,53099,22160439.412609946,17.319742665406185,Default
36770,107017,4074300.9642610834,20.735940394441357,Active
36771,16158,8864065.511394447,20.195608691247784,Active
36772,5023,8258122.922925377,11.515676962972968,Active
36773,9872,6092951.834754396,14.766941745528392,Active
36774,17500,1799341.508691229,11.253908163949244,Closed
36775,63823,6022618.828966339,14.814717487174583,Active
36776,34769,3045286.611615343,11.958716962942699,Active
36777,96141,26815645.10721515,18.453055586988523,Default
36778,1917,5432319.0294807535,11.005965945999229,Active
36779,46709,11100187.165570933,17.441383532316806,Default
36780,127807,8365871.202331872,14.450612388324865,Active
36781,82758,3862186.0372209763,10.889610327301115,Active
36782,128280,32721855.622680765,11.193296605451959,Active
36783,115910,6835834.602338041,16.652641285384632,Closed
36784,59128,17436237.668821596,11.772324365779047,Closed
36785,128618,4257132.674080568,10.64943330613685,Active
36786,49142,16318152.21306372,15.519584064883492,Closed
36787,103280,3064243.780213048,9.665383261784573,Active
36788,12002,42779925.12907747,10.159877614492004,Active
36789,135578,736275.8623740646,13.768276454386898,Closed
36790,63481,3327626.470864495,14.23193009871523,Active
36791,123613,775577.6741414936,10.837919188478814,Active
36792,101902,13831580.293203775,19.425062609713894,Active
36793,69295,7342864.535041549,10.08949579697384,Active
36794,98007,43052562.882182546,11.566941908557325,Active
36795,142804,63072612.13099606,11.011962552077845,Closed
36796,133410,9976017.732007027,12.897196348645299,Closed
36797,2890,54534055.56851898,15.199864363227137,Active
36798,63076,2176587.264403103,14.74593323057315,Active
36799,64423,4473539.861883235,16.2455181783694,Default
36800,102002,7744946.974008238,10.908972703955389,Closed
36801,7434,13591013.703511035,11.885306844004354,Closed
