loan_id,customer_id,loan_amount,interest_rate,status
20885,52001,17141625.08,12.18,Closed
20886,96017,7930048.58,20.55,Closed
20887,40234,33492470.24,14.78,Closed
20888,73709,81452080.25,16.95,Closed
20889,73775,71283640.24,14.79,Defaulted
20890,88267,83743543.55,17.08,Closed
20891,49279,98701644.6,12.69,Active
20892,8034,6443645.65,19.58,Defaulted
20893,62796,80888005.4,17.76,Defaulted
20894,7879,42695163.24,21.4,Closed
20895,97905,64945473.86,16.58,Active
20896,84882,42078725.9,15.36,Active
20897,53567,19189714.79,12.21,Closed
20898,83760,20750713.8,23.84,Defaulted
20899,61867,66238477.38,13.86,Defaulted
20900,58775,89317331.55,17.08,Active
20901,20107,22749598.63,19.78,Defaulted
20902,25124,59573080.05,18.61,Active
20903,31834,45331973.74,15.32,Defaulted
20904,13712,68616673.26,19.25,Defaulted
20905,37851,41705897.4,20.12,Active
20906,87001,48171684.3,8.32,Closed
20907,58452,76368996.53,8.15,Closed
20908,29473,87120728.22,11.3,Closed
20909,55641,48814334.48,16.9,Defaulted
20910,62155,53180839.34,19.54,Active
20911,18140,59186225.76,16.48,Active
20912,40604,33138550.04,19.47,Active
20913,27893,74899837.68,12.71,Closed
20914,15369,4693709.82,21.44,Active
20915,46594,18020264.43,12.21,Defaulted
20916,13187,61408292.42,21.98,Closed
20917,5093,85927646.09,9.83,Defaulted
20918,21965,84129396.97,18.99,Active
20919,74659,2315760.55,12.44,Active
20920,53749,32161180.86,22.61,Defaulted
20921,57778,51762314.07,12.07,Active
20922,49258,52585499.43,15.48,Active
20923,40756,43690486.41,10.79,Defaulted
20924,86482,86362382.41,20.47,Closed
20925,32698,19635331.29,19.02,Active
20926,84374,85740109.8,14.06,Active
20927,39975,98576913.31,9.37,Defaulted
20928,2520,90565751.13,11.9,Closed
20929,72160,91020387.42,9.08,Defaulted
20930,65150,90447935.45,12.42,Closed
20931,36068,79726059.02,23.12,Active
20932,58663,46153175.96,21.18,Closed
20933,70338,30948804.02,23.62,Active
20934,92007,61945435.85,16.44,Active
20935,91447,82052078.92,13.18,Closed
20936,16778,55246895.79,12.22,Closed
20937,51589,89973261.31,12.33,Closed
20938,6911,48145119.06,11.52,Active
20939,47356,15529865.8,20.63,Closed
20940,70798,86481401.84,21.15,Defaulted
20941,50943,43356744.78,17.3,Defaulted
20942,76487,44607810.87,18.58,Active
20943,97387,18882160.33,12.69,Active
20944,22462,31369010.54,16.12,Defaulted
20945,19217,71381472.8,11.08,Defaulted
20946,82782,37143442.07,20.62,Defaulted
20947,44692,30945468.53,21.16,Active
20948,3642,50398510.01,16.87,Closed
20949,20244,23731945.85,16.18,Closed
20950,15244,54022379.62,11.49,Defaulted
20951,8246,40656726.39,15.68,Defaulted
20952,17370,21229195.01,21.16,Defaulted
20953,82193,91519671.49,8.62,Active
20954,70387,30541972.78,23.85,Defaulted
20955,1678,48231985.93,18.41,Closed
20956,25860,56676422.85,20.14,Active
20957,26501,38168736.69,9.34,Defaulted
20958,79794,56794648.96,10.46,Closed
20959,59490,47123016.33,22.97,Active
20960,32357,30625890.91,20.16,Active
20961,33119,38497089.21,10.86,Defaulted
20962,9278,56594901.54,15.67,Defaulted
20963,23793,41520700.96,16.6,Closed
20964,6493,48189173.57,11.37,Closed
20965,19496,28524634.65,21.56,Defaulted
20966,55915,16695325.66,21.78,Active
20967,39327,85390353.21,16.76,Active
20968,51467,61914901.17,22.15,Closed
20969,34229,45078230.39,19.65,Closed
20970,61285,96068272.21,18.24,Closed
20971,21717,27074880.34,16.79,Active
20972,43237,20846341.62,21.99,Defaulted
20973,30459,40294102.01,8.06,Defaulted
20974,28963,89570520.27,22.85,Active
20975,17298,51825177.96,19.05,Defaulted
20976,84571,31796825.87,8.36,Active
20977,34050,53412780.13,14.61,Closed
20978,27325,56660759.2,9.6,Active
20979,17492,79062935.35,8.93,Closed
20980,71197,12982192.76,8.35,Active
20981,11193,21100909.74,21.04,Closed
20982,75806,82098101.72,13.05,Defaulted
20983,20825,1170671.82,12.28,Closed
20984,93821,94256102.6,10.92,Active
20985,69854,67272219.99,23.64,Active
20986,56192,79135759.19,17.72,Defaulted
20987,10041,96602545.06,11.48,Defaulted
20988,88390,80051613.64,13.12,Closed
20989,80174,38877942.54,11.04,Closed
20990,51824,22191631.72,16.88,Closed
20991,84570,84540519.22,20.16,Active
20992,37332,33692392.27,12.52,Active
20993,78902,58514566.21,10.95,Defaulted
20994,72332,4748855.07,14.68,Active
20995,72148,53098148.8,15.83,Closed
20996,73604,27578174.6,16.62,Active
20997,59474,82564221.99,8.62,Defaulted
20998,16030,73518831.85,13.65,Closed
20999,2526,79608884.94,20.62,Defaulted
21000,43912,73384332.4,23.82,Active
21001,71433,52265305.57,20.48,Closed
21002,4937,65835087.08,14.04,Closed
21003,56804,8438668.3,23.09,Closed
21004,36179,31577465.75,22.97,Active
21005,56103,75976297.51,21.61,Defaulted
21006,69850,1623638.36,9.08,Closed
21007,78969,13790314.72,13.34,Active
21008,54409,56962650.62,19.54,Active
21009,22663,31301845.87,17.43,Defaulted
21010,44647,42330351.97,17.12,Active
21011,9121,88158143.72,10.55,Closed
21012,3399,79473623.96,15.28,Active
21013,48283,71706520.48,23.35,Defaulted
21014,48412,30151310.64,18.62,Defaulted
21015,50796,24032479.78,13.17,Defaulted
21016,88104,32028572.97,20.38,Active
21017,23476,37926500.75,13.14,Defaulted
21018,77819,53010129.35,11.96,Active
21019,92171,99662878.72,10.41,Active
21020,23141,94036301.74,21.3,Active
21021,21317,65379299.48,10.49,Active
21022,87589,92534467.09,8.26,Defaulted
21023,632,21362782.49,17.71,Closed
21024,66558,82276451.0,13.58,Defaulted
21025,5658,44695986.7,21.9,Defaulted
21026,95028,89146666.22,21.78,Defaulted
21027,93222,30966849.75,14.09,Closed
21028,77746,19731092.23,12.05,Closed
21029,51234,78123171.25,11.12,Active
21030,32051,68322873.94,20.43,Active
21031,82727,51470853.84,10.93,Closed
21032,12551,67901997.24,12.43,Closed
21033,26350,90459492.46,18.41,Active
21034,23310,85441595.92,12.23,Closed
21035,4329,22953136.72,23.17,Defaulted
21036,86608,16676726.27,13.06,Active
21037,67979,86036700.8,16.18,Defaulted
21038,16107,23729325.97,22.93,Defaulted
21039,1738,88622833.14,17.64,Active
21040,77089,34356423.91,21.04,Defaulted
21041,76456,28901619.69,20.17,Defaulted
21042,6112,99312142.74,10.78,Active
21043,7192,32920271.43,15.23,Active
21044,85717,64352361.8,20.53,Active
21045,40066,17482927.6,8.15,Active
21046,8570,60344294.6,12.82,Active
21047,32714,85930619.46,21.5,Active
21048,43825,40301178.21,22.0,Active
21049,58294,28544241.83,15.05,Defaulted
21050,1206,2570247.85,11.37,Defaulted
21051,66767,44190497.07,17.74,Closed
21052,14177,53750908.58,13.24,Closed
21053,6629,39282394.26,14.88,Closed
21054,41914,75741207.26,11.06,Closed
21055,21841,71855670.65,10.71,Closed
21056,167,21318128.75,14.29,Active
21057,42389,65033067.31,13.52,Closed
21058,40682,56813760.29,16.73,Active
21059,7356,10992684.77,10.3,Active
21060,87427,29880220.5,15.38,Defaulted
21061,98942,33263356.36,11.84,Active
21062,7445,24193899.23,14.75,Defaulted
21063,63293,17016110.39,8.22,Active
21064,94050,4158017.2,22.34,Defaulted
21065,23953,95370455.41,14.7,Active
21066,16845,19842652.28,11.79,Closed
21067,17613,34313320.22,11.03,Closed
21068,80074,65814570.77,16.24,Active
21069,80116,36085719.2,23.62,Defaulted
21070,75795,37004466.27,18.0,Closed
21071,14456,22829328.75,22.96,Defaulted
21072,18981,63411499.5,14.93,Active
21073,21587,76538050.88,19.91,Closed
21074,91822,72166449.36,22.74,Active
21075,24253,66047801.45,18.85,Active
21076,44703,41026966.98,14.82,Closed
21077,96547,79121402.02,22.25,Closed
21078,50843,48808517.08,13.72,Active
21079,39219,93678375.69,23.24,Active
21080,54889,88392012.77,20.56,Active
21081,90077,62345768.26,12.38,Active
21082,4124,5081083.05,17.45,Closed
21083,92068,3387767.67,18.31,Active
21084,26867,43363113.11,19.21,Active
21085,86017,4953150.23,19.41,Defaulted
21086,97523,53383144.62,15.18,Defaulted
21087,87779,9374590.34,21.87,Closed
21088,38692,57349424.47,14.97,Closed
21089,84589,80762862.9,21.27,Closed
21090,28661,38658969.12,19.81,Active
21091,33979,33811401.49,9.35,Closed
21092,14440,33435586.67,22.85,Defaulted
21093,10417,83254903.93,8.67,Closed
21094,55445,67229937.2,23.92,Active
21095,63861,39357256.1,21.8,Closed
21096,88123,62917572.9,19.24,Closed
21097,52245,81577558.48,17.68,Defaulted
21098,22669,10423711.24,10.83,Closed
21099,36520,25181977.16,17.21,Defaulted
21100,42097,40300851.43,14.54,Closed
21101,809,71572811.95,10.82,Defaulted
21102,12806,7010457.17,14.7,Active
21103,38505,59860511.02,9.59,Closed
21104,42457,15466735.34,19.48,Closed
21105,65053,72219529.83,22.44,Active
21106,30355,80910896.25,15.46,Closed
21107,82086,84513960.68,22.13,Active
21108,14083,7453434.97,16.18,Defaulted
21109,45365,42179038.58,21.88,Active
21110,2131,37610155.71,9.18,Defaulted
21111,29189,47907317.98,20.89,Active
21112,30786,33938866.49,12.13,Defaulted
21113,22116,96831138.18,18.44,Closed
21114,9104,28067306.41,17.33,Active
21115,92306,80352262.27,9.29,Defaulted
21116,39041,13722664.73,17.79,Closed
21117,59381,93282344.19,10.97,Active
21118,68878,10931974.32,18.13,Active
21119,3238,88076178.28,14.94,Closed
21120,28079,34813742.64,8.48,Defaulted
21121,54198,8093737.29,20.81,Defaulted
21122,36907,83681078.15,22.68,Active
21123,18144,70611732.6,14.86,Active
21124,72790,8660314.91,15.09,Closed
21125,68596,85228761.46,18.68,Defaulted
21126,9311,11370693.5,9.23,Closed
21127,72861,63984604.67,13.55,Active
21128,21782,72348219.67,11.72,Closed
21129,29097,64492005.49,8.31,Closed
21130,90830,25202604.86,22.85,Defaulted
21131,19083,19622532.66,21.01,Closed
21132,44631,52662505.26,10.97,Active
21133,45795,22502372.04,19.31,Active
21134,1965,99591190.99,17.33,Active
21135,39998,19640348.42,9.42,Active
21136,52829,25677639.78,9.11,Defaulted
21137,17900,15226457.22,10.41,Defaulted
21138,75887,19479460.32,13.66,Active
21139,69160,68284598.68,19.91,Active
21140,71906,12763395.3,11.48,Active
21141,34241,76779148.76,10.84,Defaulted
21142,46208,1706380.37,19.66,Closed
21143,10235,73366381.3,23.57,Closed
21144,25788,4447594.11,13.6,Defaulted
21145,70662,76492702.79,9.59,Defaulted
21146,60745,69743280.25,10.17,Active
21147,32051,12484781.84,15.14,Defaulted
21148,80785,61711722.9,11.53,Defaulted
21149,25242,84393688.38,10.56,Defaulted
21150,91916,61281703.25,22.09,Active
21151,40692,61528673.49,15.26,Active
21152,45399,89922701.43,12.03,Closed
21153,70605,68982455.89,20.58,Active
21154,53693,74645081.42,13.08,Active
21155,72155,46020186.3,14.12,Defaulted
21156,9462,89763975.39,22.23,Defaulted
21157,18374,79765112.61,14.6,Active
21158,31030,36682756.32,13.24,Closed
21159,70082,66407713.58,10.93,Defaulted
21160,88762,23767283.92,9.94,Closed
21161,96793,43510950.78,22.65,Closed
21162,66675,88902271.35,15.98,Active
21163,10173,56465795.82,15.73,Active
21164,36789,7284146.33,9.87,Closed
21165,73322,35456354.12,9.64,Defaulted
21166,24550,58683631.31,20.54,Defaulted
21167,96154,44546788.82,10.46,Closed
21168,14043,4743480.23,16.64,Active
21169,17256,79513587.23,9.2,Defaulted
21170,25132,25098086.0,13.47,Defaulted
21171,67033,47929872.6,22.85,Closed
21172,95800,48053985.09,15.98,Defaulted
21173,5620,6212166.26,18.54,Defaulted
21174,38557,82931165.06,20.22,Closed
21175,88296,85212325.16,18.35,Defaulted
21176,74741,29863197.51,20.71,Active
21177,32869,83744712.24,22.83,Active
21178,33142,3077331.71,22.39,Defaulted
21179,22095,10586043.2,10.09,Closed
21180,88028,49775212.28,13.14,Defaulted
21181,81270,82261250.18,21.09,Closed
21182,31804,17443661.79,21.07,Active
21183,5745,3149111.81,12.03,Closed
21184,75358,27786173.24,12.92,Active
21185,98227,7832919.54,14.66,Closed
21186,81156,52691667.86,14.3,Active
21187,71032,44871683.93,10.4,Active
21188,79901,93749988.18,16.92,Active
21189,79183,40982636.27,15.93,Active
21190,72707,31980931.03,16.23,Closed
21191,8450,53944239.72,13.45,Active
21192,43080,56889410.89,13.54,Closed
21193,40171,33331974.15,9.21,Defaulted
21194,98627,78591316.41,12.71,Closed
21195,87084,66958646.05,12.62,Defaulted
21196,83113,12162878.92,12.91,Defaulted
21197,25875,19148349.86,10.12,Closed
21198,45870,26683911.44,12.16,Active
21199,79278,3001088.43,11.78,Active
21200,29994,42290932.32,18.38,Active
21201,64088,44484488.99,23.35,Closed
21202,41183,71549819.89,9.84,Closed
21203,3806,75812975.92,22.51,Closed
21204,33929,19600917.78,18.99,Closed
21205,5753,24004189.32,12.06,Closed
21206,5612,4993973.73,14.25,Defaulted
21207,50550,98930621.61,14.89,Active
21208,80876,18395959.59,8.98,Active
21209,94500,64611318.2,18.34,Closed
21210,8879,20991449.32,9.27,Closed
21211,15620,31408786.81,14.91,Active
21212,52839,47398987.01,15.01,Defaulted
21213,48469,20634981.8,10.15,Closed
21214,23022,26262662.65,13.98,Closed
21215,42842,52804369.09,18.88,Defaulted
21216,71636,50415263.95,13.12,Closed
21217,23913,11353377.2,15.07,Defaulted
21218,31976,29368251.88,21.45,Active
21219,10346,78704129.15,9.11,Active
21220,8057,14250629.53,10.08,Closed
21221,67435,52315708.95,22.68,Active
21222,31095,55439571.6,9.94,Active
21223,49275,25355463.63,20.18,Closed
21224,54322,24364575.73,18.45,Active
21225,16051,54677176.55,12.82,Defaulted
21226,38804,25391131.36,13.19,Active
21227,69326,98888787.5,11.04,Closed
21228,21101,25460508.42,23.4,Defaulted
21229,73522,82739870.3,19.53,Active
21230,36929,75317270.28,8.04,Defaulted
21231,95003,59233612.43,20.58,Active
21232,71515,80934858.11,13.23,Defaulted
21233,8188,62105578.99,22.85,Closed
21234,18165,24725469.44,19.59,Closed
21235,68282,42603593.31,22.28,Closed
21236,42079,44454673.75,9.5,Defaulted
21237,19445,51227820.71,11.94,Defaulted
21238,19044,38347302.05,20.82,Active
21239,57880,87937383.58,17.63,Active
21240,92440,16170038.75,23.9,Defaulted
21241,4860,33555499.45,22.88,Active
21242,8431,72994353.27,8.02,Active
21243,45949,45846560.31,18.21,Active
21244,69393,11785139.43,23.0,Active
21245,44084,65182852.08,14.22,Defaulted
21246,63255,49784936.92,23.94,Active
21247,60575,1220862.15,9.7,Defaulted
21248,55978,15407135.96,17.39,Active
21249,30542,53498039.36,18.39,Active
21250,17368,67285125.69,10.72,Closed
21251,79886,24524902.38,22.93,Closed
21252,4066,76509208.28,22.35,Active
21253,1843,13919657.75,19.9,Active
21254,94519,90286984.18,9.43,Active
21255,66711,31528037.57,14.34,Closed
21256,44409,3877011.14,12.09,Active
21257,98530,41098961.05,10.98,Defaulted
21258,4097,42538071.93,19.87,Closed
21259,31068,96660571.05,21.4,Active
21260,89570,48636203.59,19.86,Active
21261,10273,25798687.4,12.0,Active
21262,9306,93563548.34,10.21,Active
21263,35090,88493547.82,11.69,Active
21264,835,8248725.66,12.79,Defaulted
21265,35115,14168412.94,23.57,Active
21266,38154,6776758.45,14.7,Active
21267,7676,54680595.59,10.47,Defaulted
21268,10507,12495566.37,19.61,Defaulted
21269,46142,34265310.72,13.56,Defaulted
21270,82129,1429740.51,18.81,Closed
21271,7893,24417112.05,8.1,Active
21272,83833,42720178.19,12.01,Defaulted
21273,85677,54737834.3,8.74,Defaulted
21274,50850,7200561.83,15.62,Active
21275,89388,78731905.96,22.35,Closed
21276,75622,34370872.98,16.18,Closed
21277,61875,43778173.31,22.43,Defaulted
21278,90637,51233026.66,8.56,Closed
21279,3146,89636819.15,9.13,Closed
21280,44967,38427075.44,14.3,Defaulted
21281,54018,19979350.97,12.65,Defaulted
21282,32942,23058700.54,22.85,Active
21283,1583,31817227.26,19.32,Active
21284,91003,87033303.94,11.62,Closed
21285,55705,6760884.37,8.4,Closed
21286,69040,3475230.97,13.46,Defaulted
21287,21234,93048090.13,12.42,Closed
21288,24084,47378253.06,22.21,Closed
21289,64844,42606046.64,11.62,Defaulted
21290,22240,51580880.26,21.89,Active
21291,66372,5561317.34,10.34,Closed
21292,57223,24068276.59,23.62,Active
21293,19683,5565937.91,23.39,Active
21294,70971,84159734.75,12.72,Defaulted
21295,98409,15141690.87,15.73,Defaulted
21296,80742,23590880.02,19.44,Active
21297,69134,81284688.41,12.28,Active
21298,35296,71961103.08,11.11,Defaulted
21299,86520,88631948.16,14.6,Defaulted
21300,38183,18138595.74,19.44,Defaulted
21301,88296,81696053.95,22.73,Active
21302,26992,66473658.34,23.35,Defaulted
21303,94517,12226089.08,9.33,Defaulted
21304,91052,78516433.28,22.03,Defaulted
21305,41913,76504068.27,18.73,Defaulted
21306,5750,31557233.2,10.18,Active
21307,23466,75146545.21,10.86,Active
21308,51398,14183515.65,16.31,Defaulted
21309,10224,94072459.31,16.37,Defaulted
21310,71123,66314509.14,19.55,Active
21311,23984,68887634.62,11.12,Closed
21312,95942,37891958.2,14.72,Closed
21313,76170,20825786.4,23.56,Closed
21314,83091,1816339.01,18.63,Active
21315,72427,90901121.13,9.91,Closed
21316,49785,58530239.93,23.27,Active
21317,4106,3658441.4,16.72,Closed
21318,75170,19654959.61,15.87,Active
21319,12790,20737929.92,16.12,Active
21320,44059,45568375.9,14.88,Defaulted
21321,96835,23725007.12,13.62,Closed
21322,56704,58409484.88,14.68,Closed
21323,17868,54394535.92,9.61,Closed
21324,81376,89351681.33,20.86,Active
21325,19762,53913089.99,21.99,Closed
21326,109,2975872.25,11.05,Closed
21327,7878,44071534.36,14.27,Defaulted
21328,64628,79328016.4,18.06,Defaulted
21329,25588,54100130.61,12.01,Active
21330,16604,99569475.4,14.58,Defaulted
21331,98133,9604621.75,8.22,Closed
21332,8214,20892451.04,22.19,Closed
21333,79541,54710691.41,21.42,Defaulted
21334,34573,42552242.95,23.33,Closed
21335,57090,67838290.97,18.56,Defaulted
21336,45784,2897383.05,23.95,Active
21337,82979,78671990.28,13.69,Active
21338,27225,36572314.57,11.78,Closed
21339,68095,42436449.27,10.86,Defaulted
21340,36500,19512178.17,9.15,Closed
21341,17306,89862875.11,10.92,Active
21342,63421,48723898.95,22.44,Active
21343,88757,26715071.81,20.5,Active
21344,19419,72763169.28,10.82,Closed
21345,52372,24240947.48,10.42,Defaulted
21346,63123,38929996.05,20.3,Active
21347,77289,63146489.52,23.97,Closed
21348,92253,76169968.14,23.63,Active
21349,41788,58836665.54,12.43,Defaulted
21350,11839,89063488.4,13.26,Defaulted
21351,85595,72650713.08,11.18,Active
21352,692,81418558.45,20.29,Active
21353,4222,80493141.92,10.03,Defaulted
21354,51321,31986881.57,11.04,Closed
21355,75803,99960007.43,14.62,Closed
21356,27607,10745627.98,19.49,Defaulted
21357,40995,5152183.58,16.7,Closed
21358,95693,1680329.37,15.19,Closed
21359,32599,68819832.5,8.78,Closed
21360,33644,94290286.85,12.55,Defaulted
21361,66523,73064947.07,9.01,Defaulted
21362,60531,93827096.95,23.39,Closed
21363,87241,78873310.6,9.99,Closed
21364,29324,6269122.69,12.51,Defaulted
21365,49663,60234018.28,10.71,Defaulted
21366,8652,61277806.18,9.02,Active
21367,1220,82515136.83,21.08,Defaulted
21368,20886,32031272.98,23.19,Active
21369,5216,6974441.54,13.85,Active
21370,76497,89189360.94,17.44,Closed
21371,61981,59343187.25,8.48,Defaulted
21372,61306,49358553.57,9.7,Defaulted
21373,72709,49202539.85,11.67,Closed
21374,90767,53301969.35,16.05,Active
21375,38519,52114379.95,19.97,Defaulted
21376,63112,40247454.12,21.16,Active
21377,3669,5347705.91,11.64,Active
21378,66636,23448059.44,12.94,Closed
21379,14738,82319403.76,10.73,Active
21380,79405,49644089.13,15.38,Closed
21381,54931,97771271.72,16.43,Defaulted
21382,79762,98440406.62,9.19,Defaulted
21383,31274,41210559.89,18.73,Active
21384,69722,84459288.74,13.6,Defaulted
21385,43878,17099090.68,9.22,Defaulted
21386,57061,69891657.52,10.2,Closed
21387,25912,51905602.03,8.55,Defaulted
21388,78793,86284686.67,22.71,Defaulted
21389,86385,74724296.79,11.75,Defaulted
21390,39139,11233006.01,10.19,Active
21391,92951,66407273.21,16.9,Defaulted
21392,57149,31268727.87,9.19,Active
21393,64139,34047555.3,17.56,Defaulted
21394,33632,42434566.64,23.68,Closed
21395,7667,96895265.95,18.5,Defaulted
21396,28922,39560349.17,12.02,Active
21397,6369,51695009.68,19.86,Defaulted
21398,40314,50730419.95,13.83,Closed
21399,59207,29364046.16,15.14,Defaulted
21400,15602,47996932.26,23.73,Closed
21401,21768,55044833.04,8.94,Active
21402,55762,9141033.45,19.8,Closed
21403,37454,70659580.16,12.66,Active
21404,7568,78338859.27,20.16,Defaulted
21405,75991,80097045.59,19.43,Active
21406,79075,44238316.17,15.9,Closed
21407,18032,30806949.35,13.89,Active
21408,36858,58323438.85,21.38,Closed
21409,62328,87389500.82,8.95,Defaulted
21410,52124,5558320.54,15.16,Closed
21411,34048,94851801.94,19.21,Active
21412,48908,57836424.17,12.85,Closed
21413,94817,89488468.1,11.89,Defaulted
21414,36249,63770284.48,10.79,Closed
21415,54958,78395751.28,12.21,Closed
21416,23900,73890710.89,8.58,Closed
21417,98386,12497476.97,8.23,Defaulted
21418,79632,26790906.76,23.68,Closed
21419,30050,78717684.56,18.82,Active
21420,70520,59717405.95,8.55,Closed
21421,78259,12738161.03,11.35,Defaulted
21422,80996,69787419.88,14.7,Defaulted
21423,14539,44577054.41,23.19,Defaulted
21424,84164,29722130.67,10.08,Defaulted
21425,91167,96707929.7,15.6,Defaulted
21426,14885,66836852.04,11.21,Defaulted
21427,87039,9105859.96,9.11,Closed
21428,67762,42630843.62,16.2,Defaulted
21429,16644,53730007.88,21.28,Active
21430,69111,17901578.03,23.24,Active
21431,47348,89618980.62,18.82,Defaulted
21432,19487,74276929.77,8.93,Active
21433,68379,9817725.62,20.17,Closed
21434,75877,23174755.1,19.67,Closed
21435,39239,31816628.57,22.92,Closed
21436,28235,75510068.5,10.63,Active
21437,38826,82099410.03,21.42,Closed
21438,53701,28776420.06,19.21,Closed
21439,29504,74995271.82,16.83,Defaulted
21440,82949,78071660.48,21.55,Closed
21441,55759,83439314.66,14.21,Defaulted
21442,20982,93550132.2,18.3,Defaulted
21443,83548,23476230.47,22.5,Closed
21444,27550,6454086.94,14.32,Closed
21445,60697,87553636.69,19.95,Active
21446,1948,42688195.33,9.37,Defaulted
21447,72473,39411316.16,12.4,Defaulted
21448,19608,66342165.92,8.52,Active
21449,55137,66799588.14,21.94,Closed
21450,91095,54942868.83,10.9,Defaulted
21451,33253,34335234.66,19.48,Closed
21452,81256,14206201.76,11.29,Active
21453,8872,98194623.05,13.03,Closed
21454,23710,24951296.12,9.36,Closed
21455,51298,75506356.15,16.3,Active
21456,55731,4618121.29,15.04,Active
21457,51721,26264580.74,9.31,Active
21458,24553,58537734.33,17.45,Active
21459,76240,68274249.56,9.49,Closed
21460,26044,19816996.2,12.32,Closed
21461,98738,84909544.23,21.55,Defaulted
21462,98810,74496599.84,18.19,Defaulted
21463,15026,71050363.86,14.24,Active
21464,81473,15533416.66,22.67,Closed
21465,89921,98575064.05,12.08,Closed
21466,93425,18184644.66,17.17,Defaulted
21467,60845,77893042.48,9.28,Closed
21468,40841,49427113.53,8.7,Defaulted
21469,87884,71853136.23,21.29,Active
21470,61467,89846214.86,19.58,Defaulted
21471,85680,99154689.7,14.35,Closed
21472,62658,65069956.92,17.81,Active
21473,66228,49427464.23,17.65,Active
21474,20451,42714829.47,8.8,Defaulted
21475,40004,6489901.79,18.81,Active
21476,61635,25618051.98,11.76,Active
21477,91932,21819433.67,20.01,Defaulted
21478,8653,85192221.94,12.9,Active
21479,42673,75887942.4,10.22,Closed
21480,21996,40655017.02,18.87,Defaulted
21481,8787,4338749.53,15.74,Defaulted
21482,37927,9266249.54,20.73,Active
21483,77699,76107891.32,19.28,Defaulted
21484,56327,47418814.08,10.0,Active
21485,94134,15358847.07,13.96,Defaulted
21486,86221,1102544.27,10.37,Closed
21487,10528,15472863.03,15.78,Active
21488,93303,21729840.88,22.01,Closed
21489,24933,15795035.48,21.89,Active
21490,92286,76377270.44,14.2,Defaulted
21491,24613,93089496.49,11.58,Active
21492,56078,30578167.37,16.97,Defaulted
21493,51028,33500501.32,15.07,Active
21494,27933,68530299.82,20.1,Defaulted
21495,58881,80102591.34,12.99,Defaulted
21496,50008,21442969.35,13.18,Closed
21497,93764,29023797.92,11.1,Active
21498,58848,83135137.5,20.66,Closed
21499,29843,25135519.03,8.22,Active
21500,94133,38395339.13,13.83,Active
21501,23752,22782714.68,19.63,Closed
21502,95629,77540874.01,17.95,Closed
21503,61845,89208784.06,15.79,Closed
21504,11975,94783676.65,16.17,Closed
21505,36584,91302430.39,17.66,Active
21506,82672,91692066.09,12.88,Defaulted
21507,81275,40446166.95,20.73,Defaulted
21508,38744,24891917.84,11.09,Closed
21509,87468,64552161.45,15.27,Active
21510,87856,87296053.05,16.38,Active
21511,4392,92614033.74,19.63,Defaulted
21512,79936,14898135.46,8.5,Active
21513,61150,51657872.02,11.66,Closed
21514,18432,5803550.71,20.93,Defaulted
21515,43004,66097460.3,16.7,Active
21516,50794,81793502.28,22.44,Active
21517,4438,79332031.2,20.68,Active
21518,11583,19173446.23,15.05,Closed
21519,96072,28965989.72,8.99,Active
21520,5489,28235070.94,18.88,Defaulted
21521,28348,80537589.4,11.28,Defaulted
21522,66025,20646464.06,15.57,Active
21523,26124,42919630.84,23.41,Active
21524,68181,68126374.08,15.53,Defaulted
21525,5653,48710760.62,21.34,Active
21526,77470,43809311.34,18.78,Defaulted
21527,16800,12891990.67,9.81,Defaulted
21528,2937,80640901.72,23.04,Closed
21529,31790,35620046.77,22.35,Defaulted
21530,65861,7508101.64,15.9,Closed
21531,53371,83351952.96,21.18,Defaulted
21532,17651,85766849.11,10.61,Closed
21533,82853,24598098.24,15.09,Closed
21534,63100,65308845.52,13.13,Closed
21535,72225,26356481.83,20.3,Defaulted
21536,84493,92998402.92,17.26,Active
21537,79960,57000706.6,8.31,Defaulted
21538,237,98064963.16,23.92,Defaulted
21539,73995,83588796.53,18.74,Closed
21540,53689,61956150.24,10.78,Closed
21541,30491,45137781.52,18.34,Closed
21542,57131,65590633.95,9.13,Active
21543,67710,17798444.42,23.58,Defaulted
21544,90544,86375054.88,15.32,Active
21545,27148,4664755.58,22.64,Closed
21546,30649,18728274.63,13.49,Closed
21547,66785,93556205.27,16.05,Defaulted
21548,36974,48327122.12,15.57,Active
21549,42238,36227857.11,11.0,Closed
21550,48182,70696621.76,10.07,Defaulted
21551,88213,29625316.15,16.24,Defaulted
21552,76343,95423059.64,20.72,Closed
21553,4255,15934773.29,10.39,Defaulted
21554,25124,80927168.82,11.57,Closed
21555,64486,38470609.6,19.5,Active
21556,48781,78097642.45,10.4,Defaulted
21557,50623,91883823.98,18.03,Active
21558,35752,18218518.59,13.48,Active
21559,81169,50494918.0,15.71,Closed
21560,7161,14388847.25,14.78,Active
21561,22525,58767282.87,16.42,Defaulted
21562,81824,79199738.34,14.37,Active
21563,30923,72146931.58,23.46,Active
21564,23713,98933715.64,9.7,Defaulted
21565,53825,41161962.42,20.45,Active
21566,79535,45965649.98,12.53,Defaulted
21567,52400,82730799.33,13.28,Defaulted
21568,60501,90979733.54,14.17,Closed
21569,91068,48069277.87,15.53,Defaulted
21570,73446,13471653.23,20.22,Defaulted
21571,46947,46131662.89,16.41,Closed
21572,56759,11144764.41,12.16,Closed
21573,34789,55603826.7,8.72,Defaulted
